id,longitude,latitude,start_date,end_date,label
6211,-56.391741960603,-20.728625181058,2017-08-29,2018-08-29,Pasture
6212,-56.301910432191,-20.728625181058,2017-08-29,2018-08-29,Pasture
6213,-56.256994667985,-20.728625181058,2017-08-29,2018-08-29,Pasture
6214,-56.2120789037791,-20.728625181058,2017-08-29,2018-08-29,Pasture
6215,-55.9875000827492,-20.728625181058,2017-08-29,2018-08-29,Pasture
6216,-55.9425843185432,-20.728625181058,2017-08-29,2018-08-29,Pasture
6217,-55.8527527901313,-20.728625181058,2017-08-29,2018-08-29,Pasture
6218,-55.7629212617193,-20.728625181058,2017-08-29,2018-08-29,Pasture
6219,-55.7180054975133,-20.728625181058,2017-08-29,2018-08-29,Pasture
6220,-55.6281739691014,-20.728625181058,2017-08-29,2018-08-29,Pasture
6221,-55.5383424406894,-20.728625181058,2017-08-29,2018-08-29,Pasture
6222,-55.4934266764834,-20.728625181058,2017-08-29,2018-08-29,Pasture
6223,-55.3137636196595,-20.728625181058,2017-08-29,2018-08-29,Pasture
6224,-55.2688478554536,-20.728625181058,2017-08-29,2018-08-29,Pasture
6225,-55.1341005628356,-20.728625181058,2017-08-29,2018-08-29,Pasture
6226,-54.9993532702177,-20.728625181058,2017-08-29,2018-08-29,Pasture
6227,-54.9544375060117,-20.728625181058,2017-08-29,2018-08-29,Pasture
6228,-54.41544833554,-20.728625181058,2017-08-29,2018-08-29,Pasture
6229,-56.6612365458388,-20.683709416852,2017-08-29,2018-08-29,Pasture
6230,-56.6163207816329,-20.683709416852,2017-08-29,2018-08-29,Pasture
6231,-56.301910432191,-20.683709416852,2017-08-29,2018-08-29,Pasture
6232,-56.256994667985,-20.683709416852,2017-08-29,2018-08-29,Pasture
6233,-56.0324158469551,-20.683709416852,2017-08-29,2018-08-29,Pasture
6234,-55.9425843185432,-20.683709416852,2017-08-29,2018-08-29,Pasture
6235,-55.8527527901313,-20.683709416852,2017-08-29,2018-08-29,Pasture
6236,-55.8078370259253,-20.683709416852,2017-08-29,2018-08-29,Pasture
6237,-55.7629212617193,-20.683709416852,2017-08-29,2018-08-29,Pasture
6238,-55.5832582048954,-20.683709416852,2017-08-29,2018-08-29,Pasture
6239,-55.3586793838655,-20.683709416852,2017-08-29,2018-08-29,Pasture
6240,-55.3137636196595,-20.683709416852,2017-08-29,2018-08-29,Pasture
6241,-55.2688478554536,-20.683709416852,2017-08-29,2018-08-29,Pasture
6242,-55.1341005628356,-20.683709416852,2017-08-29,2018-08-29,Pasture
6243,-54.9993532702177,-20.683709416852,2017-08-29,2018-08-29,Pasture
6244,-54.5951113923639,-20.683709416852,2017-08-29,2018-08-29,Pasture
6245,-54.5501956281579,-20.683709416852,2017-08-29,2018-08-29,Pasture
6246,-54.41544833554,-20.683709416852,2017-08-29,2018-08-29,Pasture
6247,-52.0349128326233,-20.7735409452639,2017-08-29,2018-08-29,Pasture
6248,-51.9001655400054,-20.7735409452639,2017-08-29,2018-08-29,Pasture
6249,-54.3256168071281,-20.728625181058,2017-08-29,2018-08-29,Pasture
6250,-54.2357852787161,-20.728625181058,2017-08-29,2018-08-29,Pasture
6251,-54.1908695145101,-20.728625181058,2017-08-29,2018-08-29,Pasture
6252,-54.1010379860982,-20.728625181058,2017-08-29,2018-08-29,Pasture
6253,-54.0112064576862,-20.728625181058,2017-08-29,2018-08-29,Pasture
6254,-53.9662906934803,-20.728625181058,2017-08-29,2018-08-29,Pasture
6255,-53.9213749292743,-20.728625181058,2017-08-29,2018-08-29,Pasture
6256,-53.8764591650683,-20.728625181058,2017-08-29,2018-08-29,Pasture
6257,-53.6967961082444,-20.728625181058,2017-08-29,2018-08-29,Pasture
6258,-53.6518803440384,-20.728625181058,2017-08-29,2018-08-29,Pasture
6259,-53.6069645798324,-20.728625181058,2017-08-29,2018-08-29,Pasture
6260,-53.5620488156265,-20.728625181058,2017-08-29,2018-08-29,Pasture
6261,-53.5171330514205,-20.728625181058,2017-08-29,2018-08-29,Pasture
6262,-53.4722172872145,-20.728625181058,2017-08-29,2018-08-29,Pasture
6263,-53.4273015230085,-20.728625181058,2017-08-29,2018-08-29,Pasture
6264,-53.3823857588026,-20.728625181058,2017-08-29,2018-08-29,Pasture
6265,-53.3374699945966,-20.728625181058,2017-08-29,2018-08-29,Pasture
6266,-53.2925542303906,-20.728625181058,2017-08-29,2018-08-29,Pasture
6267,-53.1128911735667,-20.728625181058,2017-08-29,2018-08-29,Pasture
6268,-53.0679754093607,-20.728625181058,2017-08-29,2018-08-29,Pasture
6269,-53.0230596451548,-20.728625181058,2017-08-29,2018-08-29,Pasture
6270,-52.9781438809488,-20.728625181058,2017-08-29,2018-08-29,Pasture
6271,-52.9332281167428,-20.728625181058,2017-08-29,2018-08-29,Pasture
6272,-52.8883123525368,-20.728625181058,2017-08-29,2018-08-29,Pasture
6273,-52.8433965883308,-20.728625181058,2017-08-29,2018-08-29,Pasture
6274,-52.7984808241249,-20.728625181058,2017-08-29,2018-08-29,Pasture
6275,-52.7535650599189,-20.728625181058,2017-08-29,2018-08-29,Pasture
6276,-52.7086492957129,-20.728625181058,2017-08-29,2018-08-29,Pasture
6277,-52.6637335315069,-20.728625181058,2017-08-29,2018-08-29,Pasture
6278,-52.618817767301,-20.728625181058,2017-08-29,2018-08-29,Pasture
6279,-52.484070474683,-20.728625181058,2017-08-29,2018-08-29,Pasture
6280,-52.3493231820651,-20.728625181058,2017-08-29,2018-08-29,Pasture
6281,-52.2145758894472,-20.728625181058,2017-08-29,2018-08-29,Pasture
6282,-52.1696601252412,-20.728625181058,2017-08-29,2018-08-29,Pasture
6283,-51.9450813042113,-20.728625181058,2017-08-29,2018-08-29,Pasture
6284,-51.9001655400054,-20.728625181058,2017-08-29,2018-08-29,Pasture
6285,-51.8103340115934,-20.728625181058,2017-08-29,2018-08-29,Pasture
6286,-51.7654182473874,-20.728625181058,2017-08-29,2018-08-29,Pasture
6287,-51.7205024831815,-20.728625181058,2017-08-29,2018-08-29,Pasture
6288,-54.3256168071281,-20.683709416852,2017-08-29,2018-08-29,Pasture
6289,-54.2807010429221,-20.683709416852,2017-08-29,2018-08-29,Pasture
6290,-54.2357852787161,-20.683709416852,2017-08-29,2018-08-29,Pasture
6291,-54.1908695145101,-20.683709416852,2017-08-29,2018-08-29,Pasture
6292,-54.1459537503042,-20.683709416852,2017-08-29,2018-08-29,Pasture
6293,-53.9662906934803,-20.683709416852,2017-08-29,2018-08-29,Pasture
6294,-53.8315434008623,-20.683709416852,2017-08-29,2018-08-29,Pasture
6295,-53.6967961082444,-20.683709416852,2017-08-29,2018-08-29,Pasture
6296,-53.6518803440384,-20.683709416852,2017-08-29,2018-08-29,Pasture
6297,-53.6069645798324,-20.683709416852,2017-08-29,2018-08-29,Pasture
6298,-45.7017900795807,-20.7735409452639,2017-08-29,2018-08-29,Pasture
6299,-45.6119585511687,-20.7735409452639,2017-08-29,2018-08-29,Pasture
6300,-45.5670427869627,-20.7735409452639,2017-08-29,2018-08-29,Pasture
6301,-45.5221270227567,-20.7735409452639,2017-08-29,2018-08-29,Pasture
6302,-45.4322954943448,-20.7735409452639,2017-08-29,2018-08-29,Pasture
6303,-46.4204423068763,-20.728625181058,2017-08-29,2018-08-29,Pasture
6304,-45.8365373721986,-20.728625181058,2017-08-29,2018-08-29,Pasture
6305,-45.4322954943448,-20.728625181058,2017-08-29,2018-08-29,Pasture
6306,-55.3137636196595,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6307,-55.2239320912476,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6308,-55.0442690344237,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6309,-54.9993532702177,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6310,-54.9544375060117,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6311,-54.8196902133938,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6312,-54.6849429207759,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6313,-55.2239320912476,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6314,-55.1341005628356,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6315,-55.0891847986296,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6316,-55.0442690344237,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6317,-54.9544375060117,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6318,-54.8196902133938,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6319,-54.7747744491878,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6320,-54.7298586849818,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6321,-54.6849429207759,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6322,-54.6400271565699,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6323,-54.460364099746,-19.7404783685265,2017-08-29,2018-08-29,Pasture
6324,-54.2807010429221,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6325,-54.2357852787161,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6326,-54.1908695145101,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6327,-54.0112064576862,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6328,-53.9662906934803,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6329,-53.9213749292743,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6330,-53.7866276366563,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6331,-53.7417118724504,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6332,-53.6967961082444,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6333,-53.6518803440384,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6334,-53.5620488156265,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6335,-53.5171330514205,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6336,-53.3823857588026,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6337,-53.3374699945966,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6338,-53.2925542303906,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6339,-53.2476384661846,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6340,-53.2027227019787,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6341,-53.1128911735667,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6342,-52.9781438809488,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6343,-52.9332281167428,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6344,-52.8883123525368,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6345,-52.6637335315069,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6346,-52.618817767301,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6347,-52.528986238889,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6348,-52.484070474683,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6349,-52.4391547104771,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6350,-52.3044074178591,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6351,-52.2594916536532,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6352,-52.1696601252412,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6353,-52.0798285968293,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6354,-52.0349128326233,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6355,-51.9450813042113,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6356,-51.9001655400054,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6357,-51.7654182473874,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6358,-51.7205024831815,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6359,-51.5408394263575,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6360,-51.4060921337396,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6361,-51.3611763695336,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6362,-51.2713448411217,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6363,-51.2264290769157,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6364,-51.1365975485038,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6365,-49.8789561507364,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6366,-49.4747142728826,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6367,-49.3848827444707,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6368,-49.1603039234408,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6369,-48.9806408666169,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6370,-48.9357251024109,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6371,-49.5196300370886,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6372,-49.4747142728826,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6373,-49.4297985086767,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6374,-49.2501354518528,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6375,-49.2052196876468,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6376,-49.1603039234408,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6377,-48.1721571109093,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6378,-47.2289260625838,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6379,-46.914515713142,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6380,-46.6450211279062,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6381,-46.3755265426703,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6382,-46.1958634858464,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6383,-45.8365373721986,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6384,-45.7916216079926,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6385,-45.7467058437866,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6386,-45.3873797301388,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6387,-45.2077166733149,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6388,-45.117885144903,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6389,-44.983137852285,-19.8303098969384,2017-08-29,2018-08-29,Pasture
6390,-46.914515713142,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6391,-46.7797684205241,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6392,-46.3306107784643,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6393,-46.1060319574344,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6394,-45.9263689006105,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6395,-45.8814531364046,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6396,-45.6119585511687,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6397,-45.4772112585508,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6398,-45.3424639659328,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6399,-45.117885144903,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6400,-44.9382220880791,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6401,-44.3992329176074,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6402,-44.3543171534014,-19.7853941327325,2017-08-29,2018-08-29,Pasture
6403,-48.2170728751153,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6404,-49.1603039234408,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6405,-48.3967359319392,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6406,-48.3518201677333,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6407,-48.2619886393213,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6408,-48.1721571109093,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6409,-48.4416516961452,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6410,-48.2619886393213,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6411,-48.0823255824974,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6412,-48.0374098182914,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6413,-47.8128309972615,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6414,-47.7679152330555,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6415,-47.7229994688496,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6416,-47.6780837046436,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6417,-47.5433364120257,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6418,-47.4085891194077,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6419,-47.3636733552018,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6420,-47.3187575909958,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6421,-47.2738418267898,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6422,-47.2289260625838,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6423,-46.4204423068763,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6424,-46.3755265426703,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6425,-46.2856950142583,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6426,-46.2407792500524,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6427,-46.1958634858464,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6428,-46.1509477216404,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6429,-46.0611161932285,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6430,-45.8814531364046,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6431,-45.8365373721986,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6432,-45.6568743153747,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6433,-45.6119585511687,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6434,-45.5221270227567,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6435,-45.4772112585508,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6436,-45.4322954943448,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6437,-45.3873797301388,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6438,-45.162800909109,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6439,-48.0374098182914,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6440,-47.9924940540854,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6441,-47.7229994688496,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6442,-47.6780837046436,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6443,-47.6331679404376,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6444,-47.4535048836137,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6445,-47.4085891194077,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6446,-47.1840102983779,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6447,-47.1390945341719,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6448,-46.914515713142,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6449,-46.869599948936,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6450,-46.6899368921121,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6451,-46.4653580710822,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6452,-46.3306107784643,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6453,-46.2856950142583,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6454,-46.2407792500524,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6455,-46.1509477216404,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6456,-46.0611161932285,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6457,-46.0162004290225,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6458,-45.9712846648165,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6459,-45.7017900795807,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6460,-45.6568743153747,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6461,-45.6119585511687,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6462,-45.5221270227567,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6463,-45.4772112585508,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6464,-45.117885144903,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6465,-48.0374098182914,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6466,-47.9026625256735,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6467,-47.8128309972615,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6468,-47.7679152330555,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6469,-47.6780837046436,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6470,-47.6331679404376,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6471,-47.5433364120257,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6472,-47.3636733552018,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6473,-47.3187575909958,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6474,-47.2738418267898,-8.19712696759063,2017-08-29,2018-08-29,Cerrado
6475,-45.028053616491,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6476,-44.9382220880791,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6477,-44.8034747954611,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6478,-44.7585590312552,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6479,-44.3543171534014,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6480,-44.3094013891954,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6481,-44.2644856249894,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6482,-44.2195698607834,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6483,-43.6805806903117,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6484,-43.6356649261058,-8.28695849600259,2017-08-29,2018-08-29,Cerrado
6485,-44.9382220880791,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6486,-44.8933063238731,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6487,-44.8483905596671,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6488,-44.8034747954611,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6489,-44.7585590312552,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6490,-44.7136432670492,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6491,-44.4890644460193,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6492,-44.3992329176074,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6493,-44.3543171534014,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6494,-44.3094013891954,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6495,-44.2195698607834,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6496,-44.1746540965775,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6497,-44.1297383323715,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6498,-43.6805806903117,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6499,-43.6356649261058,-8.24204273179661,2017-08-29,2018-08-29,Cerrado
6500,-48.0374098182914,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6501,-47.9475782898795,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6502,-47.9026625256735,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6503,-47.8577467614675,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6504,-47.8128309972615,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6505,-47.7229994688496,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6506,-47.5882521762316,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6507,-47.3187575909958,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6508,-47.2738418267898,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6509,-47.2289260625838,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6510,-47.004347241554,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6511,-46.959431477348,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6512,-46.5551895994942,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6513,-46.4653580710822,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6514,-46.0611161932285,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6515,-45.4772112585508,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6516,-45.4322954943448,-5.50218111523207,2017-08-29,2018-08-29,Pasture
6517,-48.0374098182914,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6518,-47.9924940540854,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6519,-47.9475782898795,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6520,-47.9026625256735,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6521,-47.8577467614675,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6522,-47.8128309972615,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6523,-47.7229994688496,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6524,-47.6780837046436,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6525,-47.6331679404376,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6526,-47.2738418267898,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6527,-47.1840102983779,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6528,-47.0492630057599,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6529,-47.004347241554,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6530,-46.7797684205241,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6531,-46.5102738352882,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6532,-46.0162004290225,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6533,-45.5670427869627,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6534,-45.4772112585508,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6535,-45.4322954943448,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6536,-45.2526324375209,-5.45726535102609,2017-08-29,2018-08-29,Pasture
6537,-48.0823255824974,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6538,-48.0374098182914,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6539,-47.9026625256735,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6540,-47.8577467614675,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6541,-47.4984206478197,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6542,-47.4535048836137,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6543,-47.4085891194077,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6544,-47.004347241554,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6545,-46.959431477348,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6546,-46.82468418473,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6547,-46.7797684205241,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6548,-46.5102738352882,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6549,-45.5670427869627,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6550,-45.5221270227567,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6551,-45.4772112585508,-5.41234958682012,2017-08-29,2018-08-29,Pasture
6552,-48.1721571109093,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6553,-48.1272413467034,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6554,-48.0823255824974,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6555,-48.0374098182914,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6556,-47.9924940540854,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6557,-47.9475782898795,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6558,-47.7679152330555,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6559,-47.7229994688496,-5.36743382261414,2017-08-29,2018-08-29,Pasture
6560,-47.6331679404376,-5.36743382261414,2017-08-29,2018-08-29,Pasture
